p_code,province,c_code,city,a_code,area
65,新疆维吾尔自治区,6508,阿克苏地区,650805,新和县
65,新疆维吾尔自治区,6508,阿克苏地区,650806,拜城县
65,新疆维吾尔自治区,6508,阿克苏地区,650807,乌什县
65,新疆维吾尔自治区,6508,阿克苏地区,650808,阿瓦提县
65,新疆维吾尔自治区,6508,阿克苏地区,650809,柯坪县
65,新疆维吾尔自治区,6509,克孜勒苏柯尔克孜自治州,650901,阿图什市
65,新疆维吾尔自治区,6509,克孜勒苏柯尔克孜自治州,650902,阿克陶县
65,新疆维吾尔自治区,6509,克孜勒苏柯尔克孜自治州,650903,阿合奇县
65,新疆维吾尔自治区,6509,克孜勒苏柯尔克孜自治州,650904,乌恰县
65,新疆维吾尔自治区,6510,喀什地区,651001,喀什市
65,新疆维吾尔自治区,6510,喀什地区,651002,疏附县
65,新疆维吾尔自治区,6510,喀什地区,651003,疏勒县
65,新疆维吾尔自治区,6510,喀什地区,651004,英吉沙县
65,新疆维吾尔自治区,6510,喀什地区,651005,泽普县
65,新疆维吾尔自治区,6510,喀什地区,651006,莎车县
65,新疆维吾尔自治区,6510,喀什地区,651007,叶城县
65,新疆维吾尔自治区,6510,喀什地区,651008,麦盖提县
65,新疆维吾尔自治区,6510,喀什地区,651009,岳普湖县
65,新疆维吾尔自治区,6510,喀什地区,651010,伽师县
65,新疆维吾尔自治区,6510,喀什地区,651011,巴楚县
65,新疆维吾尔自治区,6510,喀什地区,651012,塔什库尔干塔吉克自治县
65,新疆维吾尔自治区,6511,和田地区,651101,和田市
65,新疆维吾尔自治区,6511,和田地区,651102,和田县
65,新疆维吾尔自治区,6511,和田地区,651103,墨玉县
65,新疆维吾尔自治区,6511,和田地区,651104,皮山县
65,新疆维吾尔自治区,6511,和田地区,651105,洛浦县
65,新疆维吾尔自治区,6511,和田地区,651106,策勒县
65,新疆维吾尔自治区,6511,和田地区,651107,于田县
65,新疆维吾尔自治区,6511,和田地区,651108,民丰县
65,新疆维吾尔自治区,6512,伊犁哈萨克自治州,651201,奎屯市
65,新疆维吾尔自治区,6512,伊犁哈萨克自治州,651202,伊宁市
65,新疆维吾尔自治区,6512,伊犁哈萨克自治州,651203,伊宁县
65,新疆维吾尔自治区,6512,伊犁哈萨克自治州,651204,察布查尔锡伯自治县
65,新疆维吾尔自治区,6512,伊犁哈萨克自治州,651205,霍城县
65,新疆维吾尔自治区,6512,伊犁哈萨克自治州,651206,特克斯县
65,新疆维吾尔自治区,6512,伊犁哈萨克自治州,651207,新源县
65,新疆维吾尔自治区,6512,伊犁哈萨克自治州,651208,昭苏县
65,新疆维吾尔自治区,6512,伊犁哈萨克自治州,651209,尼勒克县
65,新疆维吾尔自治区,6513,塔城地区,651301,塔城市
65,新疆维吾尔自治区,6513,塔城地区,651302,乌苏市
65,新疆维吾尔自治区,6513,塔城地区,651303,额敏县
65,新疆维吾尔自治区,6513,塔城地区,651304,沙湾县
65,新疆维吾尔自治区,6513,塔城地区,651305,托里县
65,新疆维吾尔自治区,6513,塔城地区,651306,裕民县
65,新疆维吾尔自治区,6513,塔城地区,651307,和布克赛尔蒙古自治县
65,新疆维吾尔自治区,6514,阿勒泰地区,651401,阿勒泰市
65,新疆维吾尔自治区,6514,阿勒泰地区,651402,布尔津县
65,新疆维吾尔自治区,6514,阿勒泰地区,651403,富蕴县
65,新疆维吾尔自治区,6514,阿勒泰地区,651404,福海县
65,新疆维吾尔自治区,6514,阿勒泰地区,651405,哈巴河县
65,新疆维吾尔自治区,6514,阿勒泰地区,651406,青河县
65,新疆维吾尔自治区,6514,阿勒泰地区,651407,吉木乃县
65,新疆维吾尔自治区,6515,新疆维吾尔自治区直辖县级行政单位,651501,石河子市
65,新疆维吾尔自治区,6515,新疆维吾尔自治区直辖县级行政单位,651502,阿拉尔市
65,新疆维吾尔自治区,6515,新疆维吾尔自治区直辖县级行政单位,651503,图木舒克市
65,新疆维吾尔自治区,6515,新疆维吾尔自治区直辖县级行政单位,651504,五家渠市
81,香港特别行政区,8101,香港特别行政区,810101,油尖旺区
